,trainer/global_step,train_teacher_forcing_acc,_step,train_loss,_runtime,epoch,_timestamp,interpolate_loss,interpolate_teacher_forcing_acc,extrapolate_loss,extrapolate_teacher_forcing_acc,interpolate_perplexity,extrapolate_perplexity,in_block_size,d_model,decoder_kwargs,symbol_retrieval_kwargs,out_dim,loss_ignore_idx,n_layers_enc,input_spec,abstractor_kwargs,symbol_retrieval,encoder_kwargs,group,output_spec,out_block_size,n_layers_dec,name
89,292949,0.848964273929596,89,0.3777877390384674,19373.0836853981,74,1722865440.5893614,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
90,296855,0.8505464196205139,90,0.3734264373779297,19621.568244457245,75,1722865689.0739205,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
91,300761,0.8526889681816101,91,0.36811867356300354,19870.070857286453,76,1722865937.5765333,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
92,304667,0.8538067936897278,92,0.36514121294021606,20118.58389210701,77,1722866186.0895681,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
93,308573,0.8558687567710876,93,0.3598511815071106,20367.078325986862,78,1722866434.584002,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
94,312479,,94,,20663.69770383835,79,1722866731.2033799,1.83588707447052,0.5220791101455688,1.83588707447052,0.5220791101455688,6.278846740722656,6.278846740722656,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
95,312479,0.8570152521133423,95,0.3570108711719513,20663.699373722076,79,1722866731.2050498,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
96,316385,0.8585377335548401,96,0.352786660194397,20912.230749845505,80,1722866979.7364259,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
97,320291,0.8597648739814758,97,0.3496139645576477,21160.782648801804,81,1722867228.2883248,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
98,324197,0.8611243367195129,98,0.3464566469192505,21409.283129930496,82,1722867476.788806,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
99,328103,0.8621500730514526,99,0.3437628448009491,21657.8402030468,83,1722867725.345879,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
100,332009,,100,,21954.5291159153,84,1722868022.034792,1.7818920612335205,0.5185091495513916,1.7818920612335205,0.5185091495513916,5.94732666015625,5.94732666015625,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
101,332009,0.8639398217201233,101,0.33898118138313293,21954.53076696396,84,1722868022.036443,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
102,335915,0.8649182319641113,102,0.33606207370758057,22203.109336853027,85,1722868270.615013,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
103,339821,0.8659876585006714,103,0.3332412838935852,22451.60876584053,86,1722868519.1144419,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
104,343727,0.8673368096351624,104,0.3299815356731415,22700.09405684471,87,1722868767.5997329,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
105,347633,0.8682796359062195,105,0.3275702893733978,22948.60822248459,88,1722869016.1138985,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
106,351539,,106,,23245.213099479675,89,1722869312.7187755,1.8686811923980713,0.5020573735237122,1.8686811923980713,0.5020573735237122,6.488194465637207,6.488194465637207,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
107,351539,0.8693506121635437,107,0.3251536190509796,23245.214789390564,89,1722869312.7204654,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
108,355445,0.8706342577934265,108,0.3217809200286865,23493.704216480255,90,1722869561.2098925,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
109,359351,0.871163547039032,109,0.320724755525589,23742.192390203476,91,1722869809.6980662,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
110,363257,0.8722863793373108,110,0.3174337148666382,23990.669283866882,92,1722870058.17496,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
111,367163,0.8728277087211609,111,0.31627026200294495,24239.146825790405,93,1722870306.6525018,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
112,371069,,112,,24535.825115919113,94,1722870603.330792,2.004958391189575,0.48556435108184814,2.004958391189575,0.48556435108184814,7.436387538909912,7.436387538909912,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
113,371069,0.8732800483703613,113,0.31546449661254883,24535.82678127289,94,1722870603.3324573,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
114,374975,0.8746126890182495,114,0.3116392195224762,24784.32177877426,95,1722870851.8274548,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
115,378881,0.8752262592315674,115,0.31059154868125916,25033.056627511978,96,1722871100.5623035,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
116,382787,0.8760629892349243,116,0.30802422761917114,25281.72202372551,97,1722871349.2276998,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
117,386693,0.8771039843559265,117,0.3053896725177765,25530.37284398079,98,1722871597.87852,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
118,390599,,118,,25827.113424539566,99,1722871894.6191006,1.8579471111297607,0.5085639953613281,1.8579471111297607,0.5085639953613281,6.419102191925049,6.419102191925049,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
119,390599,0.8778910636901855,119,0.30303898453712463,25827.115104198456,99,1722871894.6207802,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,worthy-totem-22
120,3905,0.5524307489395142,0,1.3775064945220947,820.8840188980103,0,1722840730.5525088,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
121,7811,0.5583903193473816,1,1.3416662216186523,1634.7849984169006,1,1722841544.4534883,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
122,11717,0.5606000423431396,2,1.330433964729309,2448.5065071582794,2,1722842358.174997,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
123,15623,0.5642814040184021,3,1.3166613578796387,3261.278363466263,3,1722843170.9468534,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
124,19529,,4,,4245.422346830368,4,1722844155.0908368,1.5409600734710693,0.4812350571155548,1.5409600734710693,0.4812350571155548,4.669609069824219,4.669609069824219,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
125,19529,0.5678162574768066,5,1.3017348051071167,4245.424617528915,4,1722844155.0931075,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
126,23435,0.5735870599746704,6,1.2704542875289917,5059.275478839874,5,1722844968.9439688,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
127,27341,0.5848761796951294,7,1.2236613035202026,5873.114114284515,6,1722845782.7826042,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
128,31247,0.5909715294837952,8,1.2011862993240356,6689.971065759659,7,1722846599.6395557,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
129,35153,0.5954935550689697,9,1.1855244636535645,7509.219287395477,8,1722847418.8877773,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
130,39059,,10,,8501.851926088333,9,1722848411.520416,1.4734623432159424,0.4934609532356262,1.4734623432159424,0.4934609532356262,4.365082263946533,4.365082263946533,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
131,39059,0.5990940928459167,11,1.172419548034668,8501.854113817215,9,1722848411.5226038,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
132,42965,0.6021007895469666,12,1.161407470703125,9321.743157148361,10,1722849231.411647,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
133,46871,0.6058046221733093,13,1.1477454900741577,10141.760190725327,11,1722850051.4286807,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
134,50777,0.6100640892982483,14,1.1316423416137695,10961.665370941162,12,1722850871.3338609,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
135,54683,0.615140974521637,15,1.1124569177627563,11781.62763094902,13,1722851691.296121,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
136,58589,,16,,12774.631792545319,14,1722852684.3002825,1.4424782991409302,0.5011427998542786,1.4424782991409302,0.5011427998542786,4.232006549835205,4.232006549835205,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
137,58589,0.6214137077331543,17,1.0919431447982788,12774.634031772614,14,1722852684.3025217,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
138,62495,0.6288025379180908,18,1.0682401657104492,13594.558490514755,15,1722853504.2269804,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
139,66401,0.6362964510917664,19,1.043900966644287,14414.225081205368,16,1722854323.8935711,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
140,70307,0.6464534997940063,20,1.0113844871520996,15233.905154705048,17,1722855143.5736446,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
141,74213,0.6596620082855225,21,0.969518780708313,16053.683535337448,18,1722855963.3520253,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
142,78119,,22,,17046.53346681595,19,1722856956.2019567,1.4040846824645996,0.5134016871452332,1.4040846824645996,0.5134016871452332,4.072807312011719,4.072807312011719,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
143,78119,0.6767987012863159,23,0.9151780605316162,17046.53578019142,19,1722856956.2042701,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
144,82025,0.693508505821228,24,0.8622207641601562,17866.41598367691,20,1722857776.0844736,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
145,85931,0.708480179309845,25,0.8162078261375427,18686.12261557579,21,1722858595.7911055,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
146,89837,0.7228075861930847,26,0.772476077079773,19505.94034409523,22,1722859415.608834,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
147,93743,0.7360893487930298,27,0.7309232354164124,20325.216418981552,23,1722860234.884909,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
148,97649,,28,,21317.810527563095,24,1722861227.4790175,1.3155853748321533,0.5472697615623474,1.3155853748321533,0.5472697615623474,3.7282931804656982,3.7282931804656982,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
149,97649,0.7492160201072693,29,0.6899915337562561,21317.812769412994,24,1722861227.4812593,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
150,101555,0.7629809975624084,30,0.6470603346824646,22137.09500336647,25,1722862046.7634933,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
151,105461,0.7758253812789917,31,0.6063226461410522,22956.94535756111,26,1722862866.6138475,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
152,109367,0.7874522805213928,32,0.5700476765632629,23776.772200345993,27,1722863686.4406903,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
153,113273,0.7982512712478638,33,0.5375317931175232,24596.72325015068,28,1722864506.39174,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
154,117179,,34,,25589.77875995636,29,1722865499.44725,1.3615357875823975,0.5619094371795654,1.3615357875823975,0.5619094371795654,3.904623031616211,3.904623031616211,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
155,117179,0.8081119060516357,35,0.5074936151504517,25589.7810151577,29,1722865499.449505,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
156,121085,0.817438006401062,36,0.47996896505355835,26410.921998500824,30,1722866320.5904884,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
157,124991,0.826117217540741,37,0.45454880595207214,27231.867483615875,31,1722867141.5359735,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
158,128897,0.8337321281433105,38,0.4320122003555298,28051.04812192917,32,1722867960.7166119,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
159,132803,0.8399463295936584,39,0.41396939754486084,28870.934977293015,33,1722868780.6034672,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
160,136709,,40,,29863.940165758133,34,1722869773.6086557,1.5534087419509888,0.5621740818023682,1.5534087419509888,0.5621740818023682,4.733140468597412,4.733140468597412,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
161,136709,0.8456940650939941,41,0.3968217670917511,29863.94242334366,34,1722869773.6109133,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
162,140615,0.8509454727172852,42,0.38228026032447815,30678.311235427856,35,1722870587.9797254,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
163,144521,0.8551557064056396,43,0.37142929434776306,31494.39137172699,36,1722871404.0598617,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
164,148427,0.8605358600616455,44,0.35577192902565,32311.27553987503,37,1722872220.9440298,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
165,152333,0.8643994331359863,45,0.34552955627441406,33128.38406586647,38,1722873038.0525558,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
166,156239,,46,,34118.1271841526,39,1722874027.795674,1.5882080793380737,0.5710307359695435,1.5882080793380737,0.5710307359695435,4.901066780090332,4.901066780090332,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
167,156239,0.868624210357666,47,0.33489540219306946,34118.129429101944,39,1722874027.797919,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
168,160145,0.8726159334182739,48,0.3245561122894287,34936.46915221214,40,1722874846.1376421,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
169,164051,0.8766351938247681,49,0.31469404697418213,35753.60144329071,41,1722875663.2699332,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
170,167957,0.8799362778663635,50,0.30662521719932556,36572.367274045944,42,1722876482.035764,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
171,171863,0.8829706907272339,51,0.29854851961135864,37390.52753520012,43,1722877300.1960251,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
172,175769,,52,,38380.64903616905,44,1722878290.317526,1.6942816972732544,0.5723561644554138,1.6942816972732544,0.5723561644554138,5.450699329376221,5.450699329376221,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
173,175769,0.8856689929962158,53,0.2911306917667389,38380.65124464035,44,1722878290.3197346,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
174,179675,0.8881762623786926,54,0.28444594144821167,39198.897196769714,45,1722879108.5656867,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
175,183581,0.8904065489768982,55,0.2787741720676422,40017.281447649,46,1722879926.9499376,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
176,187487,0.8925364017486572,56,0.27299633622169495,40835.60944271088,47,1722880745.2779326,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
177,191393,0.8944224715232849,57,0.2678487300872803,41653.398606300354,48,1722881563.0670962,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
178,195299,,58,,42643.18146252632,49,1722882552.8499525,1.7499276399612427,0.5643067955970764,1.7499276399612427,0.5643067955970764,5.76314640045166,5.76314640045166,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
179,195299,0.8963389992713928,59,0.2626000642776489,42643.18376803398,49,1722882552.852258,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
180,199205,0.8982407450675964,60,0.2576587200164795,43460.766592264175,50,1722883370.4350822,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
181,203111,0.8997511863708496,61,0.2537456750869751,44276.86003255844,51,1722884186.5285225,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
182,207017,0.9013324975967407,62,0.2497670203447342,45094.16775250435,52,1722885003.8362424,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
183,210923,0.9034023880958557,63,0.24471557140350342,45911.289132356644,53,1722885820.9576223,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
184,214829,,64,,46900.662672519684,54,1722886810.3311625,1.804155945777893,0.5492913126945496,1.804155945777893,0.5492913126945496,6.084462642669678,6.084462642669678,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
185,214829,0.9053336977958679,65,0.23951634764671326,46900.6649787426,54,1722886810.3334687,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
186,218735,0.9068048596382141,66,0.235636368393898,47717.70354771614,55,1722887627.3720376,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
187,222641,0.9083157181739807,67,0.2319129854440689,48535.00516748428,56,1722888444.6736574,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
188,226547,0.9097827672958374,68,0.22802071273326874,49352.697137355804,57,1722889262.3656273,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
189,230453,0.9110277891159058,69,0.2244809865951538,50170.12126541138,58,1722890079.7897553,,,,,,,161,144,,,85,0,4,,,,,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,31,4,true-flower-21
