,extrapolate_teacher_forcing_acc,epoch,extrapolate_loss,interpolate_loss,train_teacher_forcing_acc,_step,_timestamp,train_loss,trainer/global_step,extrapolate_perplexity,_runtime,interpolate_teacher_forcing_acc,interpolate_perplexity,d_model,n_layers_enc,n_layers_dec,symbol_retrieval,group,name
2222,,82,,,0.8111202120780945,98,1715101238.4733589,0.5293828845024109,324197,,25728.203554868698,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",fresh-rain-64
2223,,83,,,0.811538577079773,99,1715101536.3859174,0.5279691219329834,328103,,26026.1161134243,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",fresh-rain-64
2224,0.7777938842773438,84,0.6136561036109924,0.6136561036109924,,100,1715101896.2961981,,332009,1.8473459482192993,26386.0263941288,0.7777938842773438,1.8473459482192993,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",fresh-rain-64
2225,,84,,,0.812027096748352,101,1715101896.2983267,0.5264419913291931,332009,,26386.028522729874,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",fresh-rain-64
2226,,85,,,0.8125132918357849,102,1715102194.2751303,0.5249899625778198,335915,,26684.005326271057,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",fresh-rain-64
2227,,86,,,0.8128845691680908,103,1715102492.1891708,0.52365642786026,339821,,26981.919366836548,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",fresh-rain-64
2228,,87,,,0.8130393028259277,104,1715102790.106782,0.5231844186782837,343727,,27279.83697795868,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",fresh-rain-64
2229,,88,,,0.8133688569068909,105,1715103088.1156316,0.5221124291419983,347633,,27577.8458275795,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",fresh-rain-64
2230,0.7788790464401245,89,0.6112829446792603,0.6112829446792603,,106,1715103448.0947974,,351539,1.8429698944091797,27937.824993371964,0.7788790464401245,1.8429698944091797,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",fresh-rain-64
2231,,89,,,0.813765287399292,107,1715103448.0968924,0.5210686922073364,351539,,27937.827088356018,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",fresh-rain-64
