,_step,train_loss,epoch,_runtime,_timestamp,interpolate_loss,trainer/global_step,extrapolate_teacher_forcing_acc,train_teacher_forcing_acc,interpolate_teacher_forcing_acc,extrapolate_loss,extrapolate_perplexity,interpolate_perplexity,loss_ignore_idx,abstractor_kwargs,output_spec,out_block_size,decoder_kwargs,encoder_kwargs,d_model,n_layers_dec,in_block_size,n_layers_enc,input_spec,out_dim,group,symbol_retrieval,symbol_retrieval_kwargs,name
80,80,0.1920265406370163,67,22413.469156742096,1723912064.9151828,,265607,,0.9298428297042847,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
81,81,0.19060994684696198,68,22731.719972848892,1723912383.165999,,269513,,0.9304996132850647,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
82,82,,69,23109.29283809662,1723912760.7388642,0.25534021854400635,273419,0.9038795828819275,,0.9038795828819275,0.25534021854400635,1.2909947633743286,1.2909947633743286,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
83,83,0.18944205343723297,69,23109.294636249542,1723912760.7406623,,273419,,0.9309999346733093,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
84,84,0.18756526708602905,70,23427.568744421005,1723913079.0147705,,277325,,0.9316291213035583,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
85,85,0.1868361234664917,71,23745.673627376556,1723913397.1196535,,281231,,0.9319359064102173,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
86,86,0.18474212288856506,72,24063.8734896183,1723913715.3195157,,285137,,0.9327297806739807,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
87,87,0.18433941900730133,73,24381.992179870605,1723914033.438206,,289043,,0.9329541921615601,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
88,88,,74,24759.27331852913,1723914410.7193446,0.25242921710014343,292949,0.9067883491516113,,0.9067883491516113,0.25242921710014343,1.2872467041015625,1.2872467041015625,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
89,89,0.18265776336193085,74,24759.275067806244,1723914410.721094,,292949,,0.933586597442627,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
90,90,0.18142743408679962,75,25077.439730644226,1723914728.8857567,,296855,,0.9340290427207947,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
91,91,0.18035659193992615,76,25395.657531261444,1723915047.1035573,,300761,,0.934409499168396,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
92,92,0.1795767992734909,77,25713.92831993103,1723915365.374346,,304667,,0.9348054528236389,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
93,93,0.17978957295417786,78,26031.996447086334,1723915683.4424732,,308573,,0.934738039970398,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
94,94,,79,26409.347494840622,1723916060.793521,0.24346482753753662,312479,0.9088180661201477,,0.9088180661201477,0.24346482753753662,1.2757521867752075,1.2757521867752075,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
95,95,0.17794929444789886,79,26409.34922003746,1723916060.7952461,,312479,,0.9354044198989868,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
96,96,0.17690981924533844,80,26727.51305246353,1723916378.9590786,,316385,,0.9358197450637817,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
97,97,0.17612324655056,81,27045.62435722351,1723916697.0703833,,320291,,0.9361148476600647,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
98,98,0.17430202662944794,82,27363.800801753998,1723917015.2468278,,324197,,0.9367679953575134,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
99,99,0.1740885078907013,83,27681.91411614418,1723917333.3601422,,328103,,0.936893105506897,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
100,100,,84,28059.09286403656,1723917710.5388901,0.23881566524505615,332009,0.911054790019989,,0.911054790019989,0.23881566524505615,1.269831895828247,1.269831895828247,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
101,101,0.1727193295955658,84,28059.094608068466,1723917710.5406342,,332009,,0.9373894929885864,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
102,102,0.17202143371105194,85,28377.259853363037,1723918028.7058794,,335915,,0.9376522302627563,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
103,103,0.17088249325752258,86,28695.28750514984,1723918346.7335312,,339821,,0.938066303730011,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
104,104,0.17018097639083862,87,29013.419525384903,1723918664.8655515,,343727,,0.9383081197738647,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
105,105,0.16969814896583557,88,29331.43511033058,1723918982.8811364,,347633,,0.9384977221488953,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
106,106,,89,29708.61857151985,1723919360.0645976,0.23378784954547882,351539,0.912560224533081,,0.912560224533081,0.23378784954547882,1.263465404510498,1.263465404510498,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
107,107,0.16902869939804077,89,29708.62030673027,1723919360.0663328,,351539,,0.9387261867523193,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
108,108,0.16830365359783173,90,30026.723480701447,1723919678.1695068,,355445,,0.9390196800231934,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
109,109,0.16814833879470825,91,30344.8269636631,1723919996.2729897,,359351,,0.9391469359397888,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
110,110,0.16809645295143127,92,30662.847866535187,1723920314.2938926,,363257,,0.9391889572143555,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
111,111,0.16757984459400177,93,30980.992700099945,1723920632.4387262,,367163,,0.9394305944442749,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
112,112,,94,31360.425592422485,1723921011.8716185,0.22235499322414398,371069,0.9171352386474609,,0.9171352386474609,0.22235499322414398,1.2491003274917603,1.2491003274917603,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
113,113,0.16786745190620422,94,31360.427366256714,1723921011.8733923,,371069,,0.9393203258514404,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
114,114,0.16590650379657745,95,31679.17200088501,1723921330.618027,,374975,,0.9399624466896057,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
115,115,0.16436228156089783,96,31997.500973701477,1723921648.9469998,,378881,,0.9404776692390442,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
116,116,0.16386376321315765,97,32316.182376146317,1723921967.6284022,,382787,,0.9407703876495361,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
117,117,0.1632784903049469,98,32634.446533441544,1723922285.8925595,,386693,,0.9409767389297485,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
118,118,,99,33011.77768063545,1723922663.2237067,0.21755985915660858,390599,0.9190053343772888,,0.9190053343772888,0.21755985915660858,1.2431234121322632,1.2431234121322632,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
119,119,0.1625528782606125,99,33011.779457330704,1723922663.2254834,,390599,,0.941203236579895,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,volcanic-fire-46
120,0,0.8845883011817932,0,322.0468690395355,1723881651.299374,,3905,,0.7018241286277771,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
121,1,0.7546414732933044,1,638.3483793735504,1723881967.6008844,,7811,,0.7419132590293884,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
122,2,0.6915258765220642,2,954.7880916595459,1723882284.0405967,,11717,,0.762161910533905,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
123,3,0.6416587829589844,3,1271.1923203468323,1723882600.4448254,,15623,,0.7775099873542786,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
124,4,,4,1646.3682916164398,1723882975.6207967,0.6790236830711365,19529,0.757439911365509,,0.757439911365509,0.6790236830711365,1.972135305404663,1.972135305404663,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
125,5,0.6036601066589355,4,1646.3701956272125,1723882975.6227007,,19529,,0.7885708808898926,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
126,6,0.5686197876930237,5,1962.6719558238983,1723883291.924461,,23435,,0.7989543080329895,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
127,7,0.5358698964118958,6,2278.993173599243,1723883608.2456787,,27341,,0.8088865280151367,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
128,8,0.5054535269737244,7,2595.302883863449,1723883924.555389,,31247,,0.8181658387184143,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
129,9,0.4805413484573364,8,2911.639575242996,1723884240.8920803,,35153,,0.8256004452705383,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
130,10,,9,3286.9071719646454,1723884616.159677,0.5373145937919617,39059,0.7992956042289734,,0.7992956042289734,0.5373145937919617,1.7115651369094849,1.7115651369094849,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
131,11,0.4599855840206146,9,3286.90900182724,1723884616.161507,,39059,,0.8318219780921936,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
132,12,0.44225648045539856,10,3603.2242698669434,1723884932.476775,,42965,,0.8373091220855713,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
133,13,0.42712727189064026,11,3919.531792640686,1723885248.7842977,,46871,,0.8421258926391602,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
134,14,0.4136750400066376,12,4235.90109372139,1723885565.1535988,,50777,,0.8463931083679199,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
135,15,0.401849627494812,13,4552.2574870586395,1723885881.5099921,,54683,,0.8501049876213074,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
136,16,,14,4927.5034210681915,1723886256.7559261,0.49330568313598633,58589,0.8129964470863342,,0.8129964470863342,0.49330568313598633,1.63786780834198,1.63786780834198,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
137,17,0.39043670892715454,14,4927.505218267441,1723886256.7577233,,58589,,0.8539196848869324,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
138,18,0.380119264125824,15,5243.861700773239,1723886573.1142058,,62495,,0.8572136163711548,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
139,19,0.3710178732872009,16,5560.237833738327,1723886889.4903388,,66401,,0.860245406627655,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
140,20,0.362655907869339,17,5876.581887245178,1723887205.8343923,,70307,,0.8630900979042053,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
141,21,0.35483822226524353,18,6192.944224834442,1723887522.19673,,74213,,0.8657334446907043,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
142,22,,19,6568.208726406097,1723887897.4612315,0.44484376907348633,78119,0.8282370567321777,,0.8282370567321777,0.44484376907348633,1.56037175655365,1.56037175655365,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
143,23,0.3475523591041565,19,6568.210526943207,1723887897.463032,,78119,,0.8682133555412292,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
144,24,0.3403857946395874,20,6884.546211004257,1723888213.798716,,82025,,0.8707351088523865,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
145,25,0.33432015776634216,21,7200.959203720093,1723888530.2117088,,85931,,0.8728545904159546,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
146,26,0.32806527614593506,22,7517.334070444107,1723888846.5865755,,89837,,0.875113308429718,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
147,27,0.3227819502353668,23,7833.714828252792,1723889162.9673333,,93743,,0.8771039843559265,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
148,28,,24,8208.750963687897,1723889538.0034688,0.4151642620563507,97649,0.839065670967102,,0.839065670967102,0.4151642620563507,1.514742136001587,1.514742136001587,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
149,29,0.31814613938331604,24,8208.752753257751,1723889538.0052583,,97649,,0.8789028525352478,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
150,30,0.31324246525764465,25,8525.153765201569,1723889854.4062703,,101555,,0.8806838989257812,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
151,31,0.3090077340602875,26,8841.47647356987,1723890170.7289786,,105461,,0.8823623657226562,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
152,32,0.3053313195705414,27,9157.803790807724,1723890487.0562959,,109367,,0.883775532245636,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
153,33,0.3014237582683563,28,9474.156512498856,1723890803.4090176,,113273,,0.8852794170379639,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
154,34,,29,9849.561051368713,1723891178.8135564,0.3804876208305359,117179,0.8522061109542847,,0.8522061109542847,0.3804876208305359,1.4631097316741943,1.4631097316741943,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
155,35,0.2970091998577118,29,9849.562801837921,1723891178.815307,,117179,,0.8869871497154236,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
156,36,0.2942286431789398,30,10165.995171546936,1723891495.2476766,,121085,,0.8883456587791443,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
157,37,0.2900103032588959,31,10482.336457967758,1723891811.588963,,124991,,0.8899456262588501,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
158,38,0.2857840955257416,32,10798.703315258026,1723892127.9558203,,128897,,0.8917390704154968,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
159,39,0.28136304020881653,33,11115.05682015419,1723892444.3093252,,132803,,0.8935759663581848,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
160,40,,34,11490.122592687607,1723892819.3750978,0.347882479429245,136709,0.8664830327033997,,0.8664830327033997,0.347882479429245,1.416176438331604,1.416176438331604,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
161,41,0.2761666476726532,34,11490.124411582947,1723892819.3769166,,136709,,0.8957112431526184,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
162,42,0.2714155614376068,35,11806.596942424774,1723893135.8494475,,140615,,0.8978680968284607,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
163,43,0.2662736475467682,36,12122.970075845718,1723893452.222581,,144521,,0.9000803828239441,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
164,44,0.2612517774105072,37,12439.416102170944,1723893768.6686072,,148427,,0.902222216129303,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
165,45,0.257046639919281,38,12755.745805501938,1723894084.9983106,,152333,,0.9039447903633118,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
166,46,,39,13131.062686443329,1723894460.3151915,0.3250514268875122,156239,0.8754985928535461,,0.8754985928535461,0.3250514268875122,1.3842072486877441,1.3842072486877441,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
167,47,0.2523253560066223,39,13131.064439535141,1723894460.3169446,,156239,,0.9058840870857239,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
168,48,0.2451532930135727,40,13447.450364351273,1723894776.7028694,,160145,,0.9084879159927368,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
169,49,0.24007655680179596,41,13763.803269147873,1723895093.0557742,,164051,,0.9104945659637451,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
170,50,0.23533792793750763,42,14080.134836673737,1723895409.3873417,,167957,,0.9123640060424805,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
171,51,0.23116061091423035,43,14396.42287516594,1723895725.6753802,,171863,,0.9140235781669617,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
172,52,,44,14771.512383699417,1723896100.7648888,0.28141096234321594,175769,0.8930781483650208,,0.8930781483650208,0.28141096234321594,1.325091004371643,1.325091004371643,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
173,53,0.22714516520500183,44,14771.51416349411,1723896100.7666686,,175769,,0.9155296683311462,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
174,54,0.22343765199184418,45,15087.853654146194,1723896417.1061592,,179675,,0.9170264005661011,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
175,55,0.220192089676857,46,15404.241565465927,1723896733.4940705,,183581,,0.918266773223877,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
176,56,0.21695785224437714,47,15720.580115795135,1723897049.8326209,,187487,,0.9194647669792175,,,,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,dazzling-fog-45
