,trainer/global_step,extrapolate_teacher_forcing_acc,_runtime,extrapolate_loss,extrapolate_perplexity,interpolate_perplexity,_timestamp,interpolate_loss,interpolate_teacher_forcing_acc,train_teacher_forcing_acc,_step,epoch,train_loss,loss_ignore_idx,abstractor_kwargs,output_spec,out_block_size,decoder_kwargs,encoder_kwargs,d_model,n_layers_dec,in_block_size,n_layers_enc,input_spec,out_dim,group,symbol_retrieval,symbol_retrieval_kwargs,name
6996,58589.0,,4850.802413225174,,,,1715142542.7876513,,,0.9924373626708984,17.0,14.0,0.025174647569656372,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
6997,62495.0,,5160.609649896622,,,,1715142852.594888,,,0.9929969310760498,18.0,15.0,0.023329341784119606,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
6998,66401.0,,5470.315881252289,,,,1715143162.3011193,,,0.9933850169181824,19.0,16.0,0.022144116461277008,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
6999,70307.0,,5780.585319042206,,,,1715143472.570557,,,0.9937003254890442,20.0,17.0,0.021132463589310646,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7000,74213.0,,6090.92267537117,,,,1715143782.9079134,,,0.9940175414085388,21.0,18.0,0.02012098953127861,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7001,78119.0,0.9994547367095947,6465.795834541321,0.0018642529612407088,1.001865267753601,1.001865267753601,1715144157.7810726,0.0018642529612407088,0.9994547367095947,,22.0,19.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7002,78119.0,,6465.798064231873,,,,1715144157.7833023,,,0.9942892789840698,23.0,19.0,0.019205039367079735,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7003,82025.0,,6775.75340795517,,,,1715144467.738646,,,0.9944757223129272,24.0,20.0,0.018549103289842606,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7004,85931.0,,7085.509450912476,,,,1715144777.494689,,,0.9945859909057617,25.0,21.0,0.01822914555668831,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7005,89837.0,,7395.289061784744,,,,1715145087.2742999,,,0.9947537779808044,26.0,22.0,0.01770775392651558,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7006,93743.0,,7705.040135145187,,,,1715145397.0253732,,,0.9949444532394409,27.0,23.0,0.0170877855271101,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7007,97649.0,0.999543309211731,8079.6442103385925,0.0015175237786024809,1.001518726348877,1.001518726348877,1715145771.6294484,0.0015175237786024809,0.999543309211731,,28.0,24.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7008,97649.0,,8079.646339178085,,,,1715145771.6315773,,,0.9951839447021484,29.0,24.0,0.016338080167770386,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7009,101555.0,,8389.502059698105,,,,1715146081.4872978,,,0.995293140411377,30.0,25.0,0.015951069071888924,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7010,105461.0,,8699.296951055527,,,,1715146391.2821891,,,0.9955029487609863,31.0,26.0,0.015229410491883755,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7011,109367.0,,9009.065719604492,,,,1715146701.0509577,,,0.9956532716751099,32.0,27.0,0.014712064526975155,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7012,113273.0,,9319.200022697449,,,,1715147011.1852608,,,0.9957786798477173,33.0,28.0,0.014300557784736156,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7013,117179.0,0.9996447563171387,9694.207147359848,0.0011708673555403948,1.0011729001998901,1.0011729001998901,1715147386.1923854,0.0011708673555403948,0.9996447563171387,,34.0,29.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7014,117179.0,,9694.209415197372,,,,1715147386.1946533,,,0.9958986639976501,35.0,29.0,0.013913366943597794,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7015,121085.0,,10004.416769981384,,,,1715147696.402008,,,0.9960035085678101,36.0,30.0,0.01356559619307518,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7016,124991.0,,10314.475366830826,,,,1715148006.460605,,,0.9960922598838806,37.0,31.0,0.013271109201014042,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7017,128897.0,,10624.732399702072,,,,1715148316.7176378,,,0.9961681365966797,38.0,32.0,0.013032447546720505,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7018,132803.0,,10934.472254991531,,,,1715148626.457493,,,0.9962258338928223,39.0,33.0,0.012816994450986385,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7019,136709.0,0.9996617436408997,11309.116808891296,0.0011028400622308254,1.0011045932769775,1.0011045932769775,1715149001.102047,0.0011028400622308254,0.9996617436408997,,40.0,34.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7020,136709.0,,11309.118990182877,,,,1715149001.1042283,,,0.9962741732597351,41.0,34.0,0.012630855664610863,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7021,140615.0,,11619.029320955276,,,,1715149311.014559,,,0.9964016079902649,42.0,35.0,0.01224645134061575,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7022,144521.0,,11928.84221482277,,,,1715149620.827453,,,0.9964709281921387,43.0,36.0,0.011958841234445572,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7023,148427.0,,12238.797331094742,,,,1715149930.7825692,,,0.9965643882751465,44.0,37.0,0.01169617846608162,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7024,152333.0,,12549.13106417656,,,,1715150241.1163023,,,0.9966107606887817,45.0,38.0,0.011584813706576824,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7025,156239.0,0.9996799230575562,12923.789522886276,0.0009906493360176682,1.0009921789169312,1.0009921789169312,1715150615.774761,0.0009906493360176682,0.9996799230575562,,46.0,39.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7026,156239.0,,12923.791738033295,,,,1715150615.776976,,,0.9966617226600647,47.0,39.0,0.011372514069080353,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7027,160145.0,,13233.487381458282,,,,1715150925.4726195,,,0.9966893792152405,48.0,40.0,0.011288219131529331,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7028,164051.0,,13543.270729780197,,,,1715151235.2559679,,,0.9967777132987976,49.0,41.0,0.011010945774614811,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7029,167957.0,,13853.133440256119,,,,1715151545.1186783,,,0.9968104362487793,50.0,42.0,0.010887820273637772,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7030,171863.0,,14162.92174744606,,,,1715151854.9069855,,,0.9968228340148926,51.0,43.0,0.01084113959223032,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7031,175769.0,0.9997882843017578,14537.45107293129,0.0007104056421667337,1.0007113218307495,1.0007113218307495,1715152229.436311,0.0007104056421667337,0.9997882843017578,,52.0,44.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7032,175769.0,,14537.453339338303,,,,1715152229.4385774,,,0.9969106316566467,53.0,44.0,0.010526007041335106,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7033,179675.0,,14847.36764216423,,,,1715152539.3528802,,,0.9969643950462341,54.0,45.0,0.01036816742271185,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7034,183581.0,,15157.195609807968,,,,1715152849.180848,,,0.9969916343688965,55.0,46.0,0.010347329080104828,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7035,187487.0,,15467.011244773865,,,,1715153158.9964828,,,0.9970227479934692,56.0,47.0,0.010162239894270897,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7036,191393.0,,15776.867783784866,,,,1715153468.8530219,,,0.9970798492431641,57.0,48.0,0.00999424047768116,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7037,195299.0,0.999774158000946,16151.325276851654,0.0007050769636407495,1.000705361366272,1.000705361366272,1715153843.310515,0.0007050769636407495,0.999774158000946,,58.0,49.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7038,195299.0,,16151.327429294586,,,,1715153843.3126674,,,0.9971053004264832,59.0,49.0,0.009891350753605366,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7039,199205.0,,16461.133957862854,,,,1715154153.119196,,,0.997173011302948,60.0,50.0,0.009657234884798527,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7040,203111.0,,16771.215362548828,,,,1715154463.2006006,,,0.9972119927406311,61.0,51.0,0.009575720876455307,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7041,207017.0,,17081.111241579056,,,,1715154773.0964797,,,0.9972060322761536,62.0,52.0,0.00956697203218937,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7042,210923.0,,17390.779399871826,,,,1715155082.764638,,,0.9972643256187439,63.0,53.0,0.00937781110405922,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7043,214829.0,0.9997925162315369,17765.38810110092,0.0006552747800014913,1.000654697418213,1.000654697418213,1715155457.3733392,0.0006552747800014913,0.9997925162315369,,64.0,54.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7044,214829.0,,17765.390167713165,,,,1715155457.3754058,,,0.9972934722900391,65.0,54.0,0.00928152073174715,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7045,218735.0,,18075.123231887817,,,,1715155767.10847,,,0.9973664283752441,66.0,55.0,0.009062420576810837,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7046,222641.0,,18384.980886220932,,,,1715156076.9661243,,,0.9973894953727722,67.0,56.0,0.008965960703790188,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7047,226547.0,,18694.742750883102,,,,1715156386.727989,,,0.9974441528320312,68.0,57.0,0.008776970207691193,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7048,230453.0,,19004.467874765396,,,,1715156696.4531128,,,0.9974808096885681,69.0,58.0,0.00863878894597292,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7049,234359.0,0.9998442530632019,19378.865395069122,0.0004929935676045716,1.0004929304122925,1.0004929304122925,1715157070.8506331,0.0004929935676045716,0.9998442530632019,,70.0,59.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7050,234359.0,,19378.867698907852,,,,1715157070.852937,,,0.9974952340126038,71.0,59.0,0.008612102828919888,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7051,238265.0,,19688.745814561844,,,,1715157380.7310526,,,0.9975461959838867,72.0,60.0,0.008402306586503983,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7052,242171.0,,19998.49418950081,,,,1715157690.4794276,,,0.9976104497909546,73.0,61.0,0.008214921690523624,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7053,246077.0,,20308.52600169182,,,,1715158000.5112398,,,0.9976126551628113,74.0,62.0,0.008342173881828785,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7054,249983.0,,20618.80726456642,,,,1715158310.7925026,,,0.9975820779800415,75.0,63.0,0.008310443721711636,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7055,253889.0,0.9998493194580078,20993.835244178772,0.000476735265692696,1.000476598739624,1.000476598739624,1715158685.8204823,0.000476735265692696,0.9998493194580078,,76.0,64.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7056,253889.0,,20993.837461709976,,,,1715158685.8226998,,,0.9976341724395752,77.0,64.0,0.00814264640212059,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7057,257795.0,,21304.105673074722,,,,1715158996.0909111,,,0.9976267218589783,78.0,65.0,0.00818657036870718,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7058,261701.0,,21614.196665287018,,,,1715159306.1819034,,,0.9976245760917664,79.0,66.0,0.00818900391459465,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7059,265607.0,,21924.30754327774,,,,1715159616.2927814,,,0.9976649284362793,80.0,67.0,0.008011434227228165,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7060,269513.0,,22234.66036748886,,,,1715159926.6456056,,,0.9977173805236816,81.0,68.0,0.00788030680269003,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7061,273419.0,0.9998524188995361,22609.481705904007,0.00047780032036826015,1.0004782676696777,1.0004782676696777,1715160301.466944,0.00047780032036826015,0.9998524188995361,,82.0,69.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7062,273419.0,,22609.48396921158,,,,1715160301.4692073,,,0.9977318644523621,83.0,69.0,0.007795887533575296,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7063,277325.0,,22919.725699424744,,,,1715160611.7109375,,,0.9977397918701172,84.0,70.0,0.007788484916090965,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7064,281231.0,,23229.82386136055,,,,1715160921.8090994,,,0.9977527856826782,85.0,71.0,0.007790353614836931,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7065,285137.0,,23539.501987457275,,,,1715161231.4872255,,,0.9977527856826782,86.0,72.0,0.007762444671243429,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7066,289043.0,,23849.194084882736,,,,1715161541.179323,,,0.9977916479110718,87.0,73.0,0.0076259467750787735,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7067,292949.0,0.9998503923416138,24223.61998128891,0.0004760173032991588,1.0004775524139404,1.0004775524139404,1715161915.6052194,0.0004760173032991588,0.9998503923416138,,88.0,74.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7068,292949.0,,24223.622233629227,,,,1715161915.6074717,,,0.9978052377700806,89.0,74.0,0.007538142614066601,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7069,296855.0,,24533.63042497635,,,,1715162225.615663,,,0.9977874755859375,90.0,75.0,0.007632328197360039,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7070,300761.0,,24843.299421548843,,,,1715162535.2846596,,,0.9977604150772095,91.0,76.0,0.007769679185003042,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7071,304667.0,,25153.237664937973,,,,1715162845.222903,,,0.9978597164154053,92.0,77.0,0.007384194526821375,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7072,308573.0,,25463.012685775757,,,,1715163154.9979239,,,0.9978671073913574,93.0,78.0,0.0073762573301792145,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7073,312479.0,0.9998831748962402,25837.550079107285,0.00037781710852868855,1.000378966331482,1.000378966331482,1715163529.5353172,0.00037781710852868855,0.9998831748962402,,94.0,79.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
7074,312479.0,,25837.552334308624,,,,1715163529.5375724,,,0.9979028105735779,95.0,79.0,0.0072394488379359245,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,lyric-feather-70
