group,name,_wandb.runtime,interpolate_perplexity,epoch,interpolate_teacher_forcing_acc,extrapolate_teacher_forcing_acc,_step,train_teacher_forcing_acc,extrapolate_loss,extrapolate_perplexity,trainer/global_step,_timestamp,interpolate_loss,train_loss,_runtime,d_model,n_layers_enc,n_layers_dec,symbol_retrieval,encoder_kwargs,decoder_kwargs,task,_wandb
"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=144; ra_type=NA, symbol_type=NA; el=2; dl=2",summer-durian-49,,2.0766377449035645,99.0,0.742886483669281,0.742886483669281,119.0,0.7839359641075134,0.7306494116783142,2.0766377449035645,390599.0,1715002939.5109303,0.7306494116783142,0.6210896372795105,13349.00860762596,144,2,2,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__expand,{'runtime': 13348}
"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=144; ra_type=NA, symbol_type=NA; el=2; dl=2",stellar-fire-44,,1.9830266237258911,99.0,0.757656455039978,0.757656455039978,119.0,0.797316312789917,0.6845314502716064,1.9830266237258911,390599.0,1715019530.2438152,0.6845314502716064,0.5769824385643005,43177.34245920181,144,2,2,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__expand,{'runtime': 43177}
"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=144; ra_type=NA, symbol_type=NA; el=2; dl=2",silver-firefly-39,,2.180208206176758,99.0,0.7299021482467651,0.7299021482467651,119.0,0.7718953490257263,0.7793347835540771,2.180208206176758,390599.0,1714989523.9090755,0.7793347835540771,0.6646755933761597,13309.299803733826,144,2,2,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__expand,{'runtime': 13309}
"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=144; ra_type=NA, symbol_type=NA; el=2; dl=2",floral-microwave-38,,2.052388906478882,99.0,0.7484222054481506,0.7484222054481506,119.0,0.7899581789970398,0.7189011573791504,2.052388906478882,390599.0,1714711619.3542676,0.7189011573791504,0.6020301580429077,42949.27614855766,144,2,2,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__expand,{'runtime': 42948}
enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,absurd-moon-46,,1.23596453666687,99.0,0.886658251285553,0.886658251285553,119.0,0.8888587355613708,0.21182681620121,1.23596453666687,390599.0,1723901742.2669382,0.21182681620121,0.19806940853595736,32969.008761167526,128,4,4,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 0, 'n_heads_sa': 8, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 32968}
enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,snowy-thunder-45,,1.2376790046691897,99.0,0.8868038058280945,0.8868038058280945,119.0,0.8889775276184082,0.2132131904363632,1.2376790046691897,390599.0,1723900979.2570024,0.2132131904363632,0.19930875301361084,32947.40306830406,128,4,4,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 0, 'n_heads_sa': 8, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 32947}
enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,flowing-wave-44,,1.2368208169937134,99.0,0.8866574168205261,0.8866574168205261,119.0,0.8890339136123657,0.2125194221735001,1.2368208169937134,390599.0,1723899862.8685744,0.2125194221735001,0.1980147659778595,32689.95301437378,128,4,4,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 0, 'n_heads_sa': 8, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 32689}
enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,summer-sun-43,,1.232235312461853,99.0,0.8878418803215027,0.8878418803215027,119.0,0.8903328776359558,0.2088076025247574,1.232235312461853,390599.0,1723880125.2665188,0.2088076025247574,0.19391684234142303,34723.68955087662,128,4,4,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 34723}
enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,peach-sea-42,,1.239074945449829,99.0,0.8862291574478149,0.8862291574478149,119.0,0.8896164894104004,0.214339017868042,1.239074945449829,390599.0,1723868758.9566064,0.214339017868042,0.19656558334827423,34926.94037747383,128,4,4,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 34926}
enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,gentle-totem-41,,1.2395648956298828,99.0,0.8860746622085571,0.8860746622085571,119.0,0.8885181546211243,0.21473471820354464,1.2395648956298828,390599.0,1723868016.6711211,0.21473471820354464,0.19968940317630768,34932.66257619858,128,4,4,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 34932}
enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=3; dl=3,swift-pyramid-40,,1.2742284536361694,97.0,0.8775205612182617,0.8775205612182617,116.0,0.8816569447517395,0.24230992794036865,1.2742284536361694,382787.0,1723897781.5868342,0.24230992794036865,0.22362658381462097,86346.82867026329,128,3,3,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 0, 'n_heads_sa': 8, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,
enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=3; dl=3,glamorous-voice-39,,1.271637201309204,97.0,0.8785904049873352,0.8785904049873352,116.0,0.882226824760437,0.24027197062969208,1.271637201309204,382787.0,1723897661.7306364,0.24027197062969208,0.22218357026576996,86296.93513441086,128,3,3,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 0, 'n_heads_sa': 8, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,
enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=3; dl=3,woven-morning-38,,1.2782410383224487,99.0,0.8772217631340027,0.8772217631340027,119.0,0.881619930267334,0.24545104801654816,1.2782410383224487,390599.0,1723833811.1307368,0.24545104801654816,0.22412800788879397,24968.209627866745,128,3,3,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 0, 'n_heads_sa': 8, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 24968}
enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,zany-rain-37,,1.2692772150039673,99.0,0.8793386816978455,0.8793386816978455,119.0,0.8832288980484009,0.23841571807861328,1.2692772150039673,390599.0,1723806887.7737672,0.23841571807861328,0.21811358630657196,26403.585233211517,128,3,3,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 26403}
enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,whole-waterfall-36,,1.2687681913375854,99.0,0.8791885375976562,0.8791885375976562,119.0,0.8835166096687317,0.23801611363887787,1.2687681913375854,390599.0,1723806752.4577744,0.23801611363887787,0.21765436232089996,26269.13366341591,128,3,3,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 26268}
enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,different-energy-35,,1.2691631317138672,99.0,0.8791582584381104,0.8791582584381104,119.0,0.8829935193061829,0.23832501471042633,1.2691631317138672,390599.0,1723806354.5827506,0.23832501471042633,0.21863557398319244,26169.339792490005,128,3,3,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 26169}
enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,twilight-valley-34,,1.2797441482543943,99.0,0.8774796724319458,0.8774796724319458,119.0,0.8834294080734253,0.24662581086158752,1.2797441482543943,390599.0,1723780479.0883536,0.24662581086158752,0.21676649153232577,25755.51061964035,144,4,4,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 25755}
enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,firm-totem-33,,1.270307540893555,99.0,0.8793526887893677,0.8793526887893677,119.0,0.886172354221344,0.23922725021839145,1.270307540893555,390599.0,1723780446.851404,0.23922725021839145,0.2071638256311417,25727.738946914673,144,4,4,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 25727}
enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,hopeful-water-32,,1.2604999542236328,99.0,0.881756067276001,0.881756067276001,119.0,0.8867126703262329,0.23147910833358765,1.2604999542236328,390599.0,1723780346.7664158,0.23147910833358765,0.20511236786842343,25708.282720804214,144,4,4,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 25708}
enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,rich-breeze-30,,1.3133145570755005,99.0,0.8691869378089905,0.8691869378089905,119.0,0.8780336380004883,0.2725136876106262,1.3133145570755005,390599.0,1723751780.479287,0.2725136876106262,0.2359369993209839,19398.980783700943,144,3,3,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 19397}
enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,radiant-morning-30,,1.3561785221099854,99.0,0.8600495457649231,0.8600495457649231,119.0,0.8769903779029846,0.304621160030365,1.3561785221099854,390599.0,1723751828.179135,0.304621160030365,0.2367968112230301,19446.94504928589,144,3,3,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 19445}
enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,still-spaceship-29,,1.332800269126892,99.0,0.8652256727218628,0.8652256727218628,119.0,0.8766300678253174,0.2872318625450134,1.332800269126892,390599.0,1723776845.7219174,0.2872318625450134,0.2379484325647354,46598.89179229736,144,3,3,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 46598}
enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,electric-meadow-28,,1.2723991870880127,99.0,0.8791912794113159,0.8791912794113159,119.0,0.8877785801887512,0.2408697605133057,1.2723991870880127,390599.0,1723728494.690379,0.2408697605133057,0.20230257511138916,25615.708428621292,144,4,4,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 25615}
enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,rural-sun-27,,1.263481378555298,99.0,0.8808217644691467,0.8808217644691467,119.0,0.8878647089004517,0.2338387370109558,1.263481378555298,390599.0,1723774616.7391276,0.2338387370109558,0.2027096301317215,84551.57346367836,144,4,4,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 84551}
enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,volcanic-wood-26,,1.302162528038025,99.0,0.87248694896698,0.87248694896698,119.0,0.8828615546226501,0.2639847993850708,1.302162528038025,390599.0,1723768729.000361,0.2639847993850708,0.21912550926208496,85261.23885202408,144,4,4,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 85261}
enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,fresh-spaceship-25,,1.2945046424865725,99.0,0.8736560344696045,0.8736560344696045,119.0,0.8802605867385864,0.2580917179584503,1.2945046424865725,390599.0,1723747391.39762,0.2580917179584503,0.22890284657478333,63925.085272073746,144,3,3,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 63925}
enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,earnest-cherry-24,,1.3883540630340576,99.0,0.853066623210907,0.853066623210907,119.0,0.877246618270874,0.32806193828582764,1.3883540630340576,390599.0,1723702861.5455637,0.32806193828582764,0.23700986802577972,19395.41417479515,144,3,3,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 19395}
enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,laced-universe-23,,1.385775804519653,99.0,0.8559110164642334,0.8559110164642334,119.0,0.8775667548179626,0.3261968195438385,1.385775804519653,390599.0,1723730230.345032,0.3261968195438385,0.23607076704502103,46764.63593006134,144,3,3,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 46764}
enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,fancy-fire-22,,1.3045295476913452,99.0,0.8733243942260742,0.8733243942260742,119.0,0.8856796622276306,0.26579684019088745,1.3045295476913452,390599.0,1722871886.4584656,0.26579684019088745,0.20970313251018524,25727.695499658585,144,4,4,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 25727}
enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,toasty-breeze-21,,1.292926788330078,99.0,0.8739997148513794,0.8739997148513794,119.0,0.880298912525177,0.25687286257743835,1.292926788330078,390599.0,1722891958.467974,0.25687286257743835,0.22763897478580475,46400.39742398262,144,3,3,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 46400}
enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,efficient-haze-20,,1.3714619874954224,99.0,0.8607207536697388,0.8607207536697388,119.0,0.8836499452590942,0.3158146142959595,1.3714619874954224,390599.0,1722925065.7053187,0.3158146142959595,0.21568575501441956,85155.926902771,144,4,4,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 85155}
enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,jolly-hill-19,,1.3429508209228516,99.0,0.863493025302887,0.863493025302887,119.0,0.8776918053627014,0.29482361674308777,1.3429508209228516,390599.0,1722885987.6811428,0.29482361674308777,0.23527102172374725,46454.06794881821,144,3,3,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 46454}
enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,lilac-blaze-18,,1.2322676181793213,99.0,0.8880638480186462,0.8880638480186462,119.0,0.8901591300964355,0.20883136987686157,1.2322676181793213,390599.0,1722846049.5828843,0.20883136987686157,0.1947384923696518,32910.65863633156,128,4,4,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 0, 'n_heads_sa': 8, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 32910}
enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,legendary-thunder-17,,1.2326464653015137,99.0,0.8876326084136963,0.8876326084136963,119.0,0.8900653123855591,0.20914027094841003,1.2326464653015137,390599.0,1722815010.1381142,0.20914027094841003,0.1945447474718094,35039.726479291916,128,4,4,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 35039}
enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,apricot-lake-16,,1.2409676313400269,99.0,0.8859776854515076,0.8859776854515076,119.0,0.8886703848838806,0.21586596965789795,1.2409676313400269,390599.0,1722812991.079593,0.21586596965789795,0.20027728378772736,33063.99980592728,128,4,4,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 0, 'n_heads_sa': 8, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,{'runtime': 33063}
enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,jolly-universe-15,,1.2397887706756592,84.0,0.8862208127975464,0.8862208127975464,101.0,0.8893166184425354,0.2149147987365723,1.2397887706756592,332009.0,1722844546.9573803,0.2149147987365723,0.19720007479190824,85432.06094026566,128,4,4,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__add,
