group,name,_runtime,test/loss_hexos,test/acc_in_distribution,_timestamp,test/acc_hexos,_step,_wandb,test/acc_stripes,test/loss_in_distribution,test/loss_stripes,d_model,n_layers,symbol_retrieval,n_heads_rca,n_heads_sa,rca_type,rca_kwargs.symmetric_rels,n_heads,task,train_size,model_name
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=25000__2024_05_10_17_10_39,148.85716319084167,1.1909353733062744,0.7457000017166138,1715375588.8231132,0.6972500085830688,0.0,{'runtime': 147},0.6147500276565552,0.8111541271209717,2.086582660675049,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,25000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=20000__2024_05_10_17_10_15,88.58736896514893,1.4940558671951294,0.5519999861717224,1715375503.923134,0.5081999897956848,0.0,{'runtime': 87},0.49985000491142273,1.36014986038208,1.4872709512710571,128,2,,,,,,2.0,1task_match_patt,20000,sa=2; d=128; L=2
1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=15000__2024_05_10_17_10_03,98.57103681564332,0.9978469014167786,0.8960000276565552,1715375502.5434878,0.8342000246047974,0.0,{'runtime': 97},0.6048499941825867,0.4825078547000885,2.992175817489624,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_match_patt,15000,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=5000__2024_05_10_17_09_24,95.87087965011597,3.088538646697998,0.5151000022888184,1715375460.2510188,0.5090500116348267,0.0,{'runtime': 94},0.5008500218391418,3.1371798515319824,2.9465930461883545,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,5000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=22500__2024_05_10_17_09_15,152.2574586868286,1.0501348972320557,0.9110000133514404,1715375507.8550956,0.7932999730110168,0.0,{'runtime': 151},0.5862500071525574,0.3149555027484894,2.382165908813477,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_match_patt,22500,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=12500__2024_05_10_17_09_04,100.37984800338744,2.0339765548706055,0.5275999903678894,1715375444.607966,0.5037500262260437,0.0,{'runtime': 99},0.5055999755859375,1.896167993545532,1.990280270576477,128,2,,,,,,2.0,1task_match_patt,12500,sa=2; d=128; L=2
1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=12500__2024_05_10_17_08_26,94.45282340049744,0.8390264511108398,0.948199987411499,1715375401.3183093,0.8777999877929688,0.0,{'runtime': 92},0.6952499747276306,0.2952522039413452,2.6773087978363037,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_match_patt,12500,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=22500__2024_05_10_17_08_13,142.00286960601807,0.6077800393104553,0.9333000183105468,1715375435.5588486,0.8910999894142151,0.0,{'runtime': 140},0.7124500274658203,0.245368629693985,2.284278631210327,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,22500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=5000__2024_05_10_17_07_33,85.95752787590027,2.713794231414795,0.5131000280380249,1715375339.989846,0.5098000168800354,0.0,{'runtime': 84},0.5031999945640564,2.7950568199157715,3.0694916248321533,128,2,,,,,,2.0,1task_match_patt,5000,sa=2; d=128; L=2
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=17500__2024_05_10_17_07_09,130.37473320961,1.5967341661453247,0.550000011920929,1715375360.3549612,0.5249500274658203,0.0,{'runtime': 128},0.5195000171661377,1.5444461107254028,1.367089867591858,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,17500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=5000__2024_05_10_17_06_57,84.59864568710327,2.856106996536255,0.5281999707221985,1715375302.1655128,0.5095000267028809,0.0,{'runtime': 83},0.510699987411499,2.7243752479553223,2.6326940059661865,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_match_patt,5000,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=20000__2024_05_10_17_06_46,144.87281370162964,0.5903475880622864,0.9505000114440918,1715375351.6773577,0.8802499771118164,0.0,{'runtime': 143},0.7090499997138977,0.20666801929473877,1.6057708263397217,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_match_patt,20000,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=20000__2024_05_10_17_05_53,136.7948317527771,0.8142796754837036,0.9171000123023988,1715375290.1157568,0.8687499761581421,0.0,{'runtime': 135},0.7200499773025513,0.2725893557071686,2.3583450317382812,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,20000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=17500__2024_05_10_17_05_35,113.67373847961426,1.7740291357040403,0.5526000261306763,1715375249.0355875,0.5081499814987183,0.0,{'runtime': 112},0.5014500021934509,1.5632559061050415,1.6812471151351929,128,2,,,,,,2.0,1task_match_patt,17500,sa=2; d=128; L=2
1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=17500__2024_05_10_17_05_03,110.96756720542908,1.189073920249939,0.9441999793052672,1715375214.3242753,0.8077999949455261,0.0,{'runtime': 109},0.560699999332428,0.2482999563217163,3.1598992347717285,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_match_patt,17500,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=15000__2024_05_10_17_05_01,123.52606439590454,1.630982518196106,0.7251999974250793,1715375224.9918303,0.6883999705314636,0.0,{'runtime': 122},0.5708000063896179,1.124605655670166,3.48559308052063,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,15000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=25000__2024_05_10_17_04_58,101.79009318351746,0.8507792949676514,0.8140000104904175,1715375200.2256212,0.7753999829292297,0.0,{'runtime': 100},0.7303000092506409,0.6397733688354492,1.2838542461395264,128,2,,,,,,2.0,1task_match_patt,25000,sa=2; d=128; L=2
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=15000__2024_05_10_17_03_40,109.00149726867676,1.8313802480697632,0.5361999869346619,1715375130.036523,0.5067999958992004,0.0,{'runtime': 107},0.5045499801635742,1.801825761795044,1.6377490758895874,128,2,,,,,,2.0,1task_match_patt,15000,sa=2; d=128; L=2
1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=15000__2024_05_10_17_03_10,108.63364887237547,1.1150943040847778,0.8761000037193298,1715375098.7337298,0.8288999795913696,0.0,{'runtime': 107},0.6491000056266785,0.5764343738555908,2.9765255451202393,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_match_patt,15000,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=22500__2024_05_10_17_03_10,98.22952914237976,1.7047752141952517,0.5533999800682068,1715375088.508398,0.5101000070571899,0.0,{'runtime': 97},0.5130000114440918,1.5186058282852173,1.4666476249694824,128,2,,,,,,2.0,1task_match_patt,22500,sa=2; d=128; L=2
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=12500__2024_05_10_17_02_59,117.16388654708862,1.7647191286087036,0.7037000060081482,1715375096.5314076,0.6583499908447266,0.0,{'runtime': 115},0.5382500290870667,1.2623202800750732,3.3842852115631104,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,12500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=12500__2024_05_10_17_01_49,106.13228178024292,2.1219515800476074,0.5389999747276306,1715375016.072713,0.4995500147342682,0.0,{'runtime': 103},0.5065500140190125,2.019587755203247,2.1199698448181152,128,2,,,,,,2.0,1task_match_patt,12500,sa=2; d=128; L=2
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=20000__2024_05_10_17_01_30,95.49543046951294,1.5051298141479492,0.550599992275238,1715374986.4163897,0.510699987411499,0.0,{'runtime': 94},0.5109000205993652,1.387653946876526,1.3199955224990845,128,2,,,,,,2.0,1task_match_patt,20000,sa=2; d=128; L=2
1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=12500__2024_05_10_17_01_20,105.0316002368927,0.9767500162124634,0.8830000162124634,1715374985.3980212,0.8371999859809875,0.0,{'runtime': 103},0.6786500215530396,0.507053017616272,2.563481330871582,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_match_patt,12500,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=5000__2024_05_10_17_01_19,95.89846754074097,3.1407413482666016,0.5184000134468079,1715374975.0517895,0.5052499771118164,0.0,{'runtime': 94},0.5041000247001648,2.9018542766571045,2.719261884689331,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,5000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=5000__2024_05_10_17_00_17,87.60954308509827,2.719210624694824,0.5134999752044678,1715374905.1679442,0.5002999901771545,0.0,{'runtime': 86},0.5038999915122986,2.7128353118896484,2.597422361373902,128,2,,,,,,2.0,1task_match_patt,5000,sa=2; d=128; L=2
1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=5000__2024_05_10_16_59_52,84.84596705436707,2.80206298828125,0.5180000066757202,1715374877.150514,0.5130000114440918,0.0,{'runtime': 83},0.49970000982284546,2.7308101654052734,3.2312471866607666,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_match_patt,5000,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=17500__2024_05_10_16_59_04,130.43978691101074,1.3082798719406128,0.7056000232696533,1715374875.2985249,0.6710000038146973,0.0,{'runtime': 128},0.5635499954223633,1.0521836280822754,2.2626242637634277,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,17500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=25000__2024_05_10_16_58_27,155.26092767715454,0.9232070446014404,0.9545999765396118,1715374862.8625307,0.8421499729156494,0.0,{'runtime': 153},0.5910500288009644,0.2205301821231842,2.633089065551758,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_match_patt,25000,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=17500__2024_05_10_16_58_15,116.98460173606873,1.7081992626190186,0.5630999803543091,1715374812.3054416,0.5318999886512756,0.0,{'runtime': 115},0.5198000073432922,1.5309661626815796,1.850627899169922,128,2,,,,,,2.0,1task_match_patt,17500,sa=2; d=128; L=2
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=25000__2024_05_10_16_57_56,147.89501070976257,0.8951560258865356,0.9031999707221984,1715374824.4228587,0.8409000039100647,0.0,{'runtime': 146},0.6715499758720398,0.3915671408176422,2.2126312255859375,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,25000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=17500__2024_05_10_16_57_55,112.49917268753052,1.3823894262313845,0.911400020122528,1715374787.6801076,0.8051999807357788,0.0,{'runtime': 111},0.5809500217437744,0.3840371370315552,3.651012420654297,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_match_patt,17500,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=15000__2024_05_10_16_56_56,124.6129024028778,0.7608190178871155,0.9217000007629396,1715374741.1618164,0.8464999794960022,0.0,{'runtime': 123},0.6593000292778015,0.2774049639701843,1.923397660255432,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,15000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=15000__2024_05_10_16_56_16,113.9230456352234,1.8174993991851809,0.5418999791145325,1715374690.8676176,0.5121999979019165,0.0,{'runtime': 112},0.504800021648407,1.7548476457595823,2.116229772567749,128,2,,,,,,2.0,1task_match_patt,15000,sa=2; d=128; L=2
1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=15000__2024_05_10_16_56_03,107.50547504425047,1.0485777854919434,0.8992999792098999,1715374671.507626,0.822950005531311,0.0,{'runtime': 106},0.6170499920845032,0.35333141684532166,3.102715015411377,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_match_patt,15000,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=25000__2024_05_10_16_56_00,101.66840314865112,1.5075088739395142,0.5699999928474426,1715374662.564398,0.5258499979972839,0.0,{'runtime': 100},0.5233500003814697,1.3109793663024902,1.5364229679107666,128,2,,,,,,2.0,1task_match_patt,25000,sa=2; d=128; L=2
1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=22500__2024_05_10_16_55_48,153.86136865615845,0.932257890701294,0.9053999781608582,1715374702.9034176,0.84579998254776,0.0,{'runtime': 152},0.6627500057220459,0.3435920774936676,2.2152609825134277,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_match_patt,22500,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=22500__2024_05_10_16_55_26,146.3664882183075,0.8801031112670898,0.9610999822616576,1715374672.5582712,0.866349995136261,0.0,{'runtime': 145},0.6171000003814697,0.1853882372379303,2.575754404067993,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,22500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=12500__2024_05_10_16_54_50,122.37424969673155,1.4990772008895874,0.6498000025749207,1715374612.4225955,0.6069499850273132,0.0,{'runtime': 121},0.5849499702453613,1.308688044548035,1.7913742065429688,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,12500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
